Abstrak,Topik 1,Topik 2,Topik 3
,0.0007232770283413298,0.0007232614323426115,0.998553461539316
,0.24256063479144888,0.3982667992123732,0.359172565996178
,0.13983984419144666,0.0005943284515547945,0.8595658273569986
,0.0005368813011225932,0.9989262123090887,0.0005369063897886961
,0.2079749442967458,0.5472996698686193,0.24472538583463477
,0.0006125447923833707,0.9987749406995405,0.0006125145080759796
,0.22226262145311285,0.7771975604931087,0.0005398180537784869
,0.24250369396871294,0.0005340281978213421,0.7569622778334656
,0.0005873217056727713,0.9988253792947045,0.000587298999622816
,0.47799292265525756,0.5214429033653085,0.0005641739794339667
,0.031139670044496855,0.9682162546054127,0.000644075350090292
,0.0005641907900427893,0.9532771038448556,0.046158705365101714
,0.39050284603264673,0.6088808163004631,0.0006163376668901467
,0.39217794787503785,0.6071609685018494,0.0006610836231127958
,0.6092635127620831,0.3901995562254792,0.0005369310124377604
,0.1688081657214342,0.0006279285352122673,0.8305639057433536
,0.4723077701298229,0.0008750850580092588,0.5268171448121678
,0.6160894607811616,0.38330541029136184,0.0006051289274766516
,0.23335471850596504,0.44627601056799676,0.3203692709260383
,0.5880701439517957,0.0049269362971861965,0.4070029197510181
,0.0005311913219260327,0.0005311615342122901,0.9989376471438617
,0.0005148087518587778,0.36722095073058847,0.6322642405175526
,0.5497826305448534,0.44965317754382145,0.0005641919113251099
,0.0005547558345970762,0.22791108030975202,0.7715341638556509
,0.0006318648125872703,0.7041736311485112,0.29519450403890146
,0.6438154169124616,0.35566710555875075,0.0005174775287876879
,0.17917994411898375,0.8202559056450498,0.0005641502359664174
,0.0005340373816196273,0.5929974736024116,0.40646848901596877
,0.14025608740259962,0.6247361766981168,0.2350077358992835
,0.17698955412325823,0.8224848256218102,0.0005256202549315631
,0.6622439135968308,0.3372304875084592,0.0005255988947102154
,0.5927813722731794,0.4066098233466926,0.0006088043801279687
,0.9987596970622813,0.0006201123988613657,0.000620190538857277
,0.564328980729363,0.4350142711317761,0.000656748138860906
,0.0005486666145650637,0.9989026645314387,0.0005486688539962217
,0.21453137639495398,0.000539780585785501,0.7849288430192606
,0.18503829123703228,0.0007392879407601837,0.8142224208222075
,0.76450222905222,0.0006240469714421386,0.2348737239763379
,0.9767545188837051,0.0005610247740692274,0.02268445634222565
,0.5672175762020936,0.0006125060753049995,0.4321699177226015
,0.23371983634443352,0.7657517671746662,0.0005283964809003141
,0.5417635984772817,0.4577761081972426,0.00046029332547564
,0.7449613302272984,0.25437319331689406,0.0006654764558074347
,0.4102182355477036,0.5892823886671611,0.0004993757851352501
,0.0005486964056892811,0.8038516940680116,0.19559960952629918
,0.0006239792184338673,0.6677325373150164,0.3316434834665497
,0.3663312184240231,0.6331539809317146,0.0005148006442623198
,0.0004214970762261586,0.9991570119547513,0.0004214909690226143
,0.2725590675104503,0.7268246533874269,0.0006162791021229587
,0.20968062371329102,0.7898072047219662,0.0005121715647429221
,0.0006358852105669956,0.1771705845799597,0.8221935302094733
,0.06892055461114317,0.21573882444845155,0.7153406209404052
,0.0005547086823741164,0.9988905521986847,0.0005547391189412455
,0.9989860700048424,0.0005069749113344927,0.0005069550838230529
,0.0005609572024608604,0.9988780808088272,0.0005609619887119419
,0.33334962021863057,0.49032395774233656,0.17632642203903282
,0.1002155557920735,0.8991525790929163,0.0006318651150102858
,0.9810982190614176,0.01836198890836101,0.0005397920302212775
,0.22893280941729924,0.7705303333947449,0.0005368571879558814
,0.5814691825920096,0.41788675382003,0.0006440635879604883
,0.0006087546740456543,0.9987824855956032,0.0006087597303511258
,0.0005705912821186422,0.9988588449606904,0.0005705637571909616
,0.000587290329584529,0.9988254171878557,0.0005872924825597416
,0.0006931254038648049,0.998613733569357,0.0006931410267781757
,0.05837881889476281,0.23537436487943855,0.7062468162257987
,0.5527955613506043,0.3980342194321686,0.049170219217227015
,0.22174700009399062,0.015478748899915334,0.7627742510060941
,0.3908835659684878,0.5796736673236274,0.029442766707884815
,0.0005548038391215226,0.0005547300202351379,0.9988904661406433
,0.6871576481383178,0.0005517067899660861,0.3122906450717161
,0.0006567792610377933,0.0006567677317527635,0.9986864530072094
,0.9986136790567262,0.0006931872363651747,0.0006931337069085265
,0.0005121813395797844,0.0005121425060695106,0.9989756761543508
,0.3457764931094371,0.0005201447849804373,0.6537033621055824
,0.3084754358332645,0.001172523756472372,0.690352040410263
,0.24298814603301666,0.523384570690306,0.23362728327667742
,0.27845838219253644,0.09336741809482939,0.6281741997126341
,0.0005873162980107269,0.9988253631151129,0.0005873205868763537
,0.0005121626553604916,0.6124487992181006,0.38703903812653884
,0.0005095219222771866,0.998980934351656,0.0005095437260668797
,0.000520117669095116,0.9989597370577745,0.0005201452731303885
,0.000517414069713111,0.9989651739404989,0.0005174119897879768
,0.0005771106531552423,0.9761850436720301,0.023237845674814767
,0.000718047654596476,0.9985638442689055,0.0007181080764980827
,0.00048723660424548773,0.47557363289832205,0.5239391304974325
,0.0004993279903209658,0.9990013507988671,0.0004993212108118908
,0.06989243398915983,0.0005201437783628675,0.9295874222324773
,0.0006884521720231867,0.9986231369712898,0.0006884108566870696
,0.0005148010074206129,0.0005147809591904527,0.9989704180333889
,0.43934073918368505,0.0005044165262416709,0.5601548442900733
,0.0007560322019169768,0.0007560540698539543,0.9984879137282292
,0.9989319290854503,0.0005340540136611508,0.0005340169008885456
,0.998695010555633,0.000652454628968454,0.000652534815398479
,0.6956111102830003,0.3038740821059547,0.0005148076110450979
,0.9987282229583356,0.0006358974341878149,0.0006358796074764372
,0.2798136737633629,0.7195251816195669,0.000661144617070152
,0.4875839281419761,0.5118703769959045,0.0005456948621193041
,0.6589401969548546,0.0005705735960625362,0.3404892294490829
,0.22921387495287238,0.0007503646972318143,0.7700357603498958
,0.9988904161917875,0.0005547856500075112,0.0005547981582049264
,0.000545692524417487,0.5863879165629146,0.413066390912668
,0.2761430777069613,0.0006440546326351387,0.7232128676604035
,0.0005673490149666907,0.0005673186178905886,0.9988653323671427
,0.0005121669745882073,0.0005121320881676767,0.9989757009372441
,0.10531500345869624,0.0012773892913970932,0.8934076072499066
,0.37809063438661694,0.5853139489551487,0.03659541665823439
,0.0005228642690654068,0.0005228301886202959,0.9989543055423143
,0.0005705807827765741,0.0005705555530737931,0.9988588636641497
,0.10671029001992981,0.0006200988003220158,0.8926696111797481
,0.000573859292251636,0.0005738504548297617,0.9988522902529186
,0.3150783082064518,0.0008112149608288471,0.6841104768327194
,0.07679982073042328,0.0006482630129217713,0.922551916256655
,0.0005486443691115523,0.9989027224626945,0.0005486331681939682
,0.000501890324189735,0.9989962081292516,0.000501901546558596
,0.0004756349797227668,0.00047565516032130843,0.999048709859956
,0.0006319037571108461,0.9987362763956296,0.0006318198472596873
,0.0005095370241246428,0.0005095419070302058,0.9989809210688452
,0.0004919870736600169,0.000491990181055806,0.9990160227452841
,0.0005019100347149017,0.9989962022938387,0.0005018876714464267
,0.01777220427222668,0.9817521545906311,0.00047564113714220255
,0.9989487989812276,0.0005255993952048088,0.0005256016235675944
,0.3257422833030299,0.0005641879777080394,0.673693528719262
,0.7136262398711275,0.0004896187679305279,0.2858841413609421
,0.12513209502349887,0.8743853576514697,0.00048254732503139503
,0.8341809881389716,0.0007620343842619814,0.1650569774767665
,0.0005121366061678402,0.04741089199601737,0.9520769713978149
,0.0006278889301884772,0.0006278699625206135,0.9987442411072909
,0.9986600325747662,0.0006699556093394509,0.0006700118158942234
,0.000557883096298453,0.0005578306186287336,0.9988842862850728
,0.9602607139423276,0.0005547527180400579,0.039184533339632246
,0.5979589275293589,0.4015262873569918,0.0005147851136493834
,0.5361911340931713,0.23754299391228537,0.22626587199454332
,0.9985638581544236,0.0007180950732180171,0.0007180467723585009
,0.0005148152033442267,0.0005147751445796316,0.9989704096520762
,0.9988522877098718,0.000573844366938976,0.000573867923189127
,0.2884249553573407,0.0005579501163710308,0.7110170945262884
,0.6276114958641188,0.3713708723434889,0.0010176317923922694
,0.36772046420907556,0.0005578594102546364,0.6317216763806697
,0.9980055551505184,0.000997214258270272,0.000997230591211313
,0.0005771229116570038,0.9988457016059303,0.000577175482412652
,0.0006610416019769962,0.9986778747296428,0.0006610836683802412
,0.000697955443982453,0.998604071742104,0.0006979728139136557
,0.9986325369032323,0.0006837892592614898,0.0006836738375063098
,0.5319641930836676,0.0007284558659113633,0.4673073510504211
,0.0004968927406054538,0.9990062427796129,0.0004968644797814858
,0.0008600503620943454,0.0008599958299693126,0.9982799538079363
,0.000542734102845837,0.0005426917480804658,0.9989145741490737
,0.0006440668826709767,0.9987118853223488,0.0006440477949801756
,0.3332792334973477,0.0005673436195920645,0.6661534228830601
,0.0006567364167359554,0.998686519338131,0.0006567442451330214
,0.18747503641354707,0.0006979717560455212,0.8118269918304075
,0.810354240128556,0.18893788953475163,0.0007078703366924317
,0.5139763767201119,0.48495160264744364,0.0010720206324445218
,0.4186199484207858,0.5808313600267597,0.0005486915524544396
,0.06074559078415692,0.9387174811951846,0.0005369280206584489
,0.2985751757652627,0.14520510545404047,0.5562197187806968
,0.2176459929040151,0.7817596741259285,0.00059433297005631
,0.14034675616438022,0.0006278910477309518,0.8590253527878889
,0.03436546255934919,0.9650828553231144,0.000551682117536337
,0.0005641937252607385,0.000564128057616056,0.9988716782171232
,0.0005284219587370691,0.000528393590396427,0.9989431844508665
,0.26786918036056934,0.47648395515430225,0.25564686448512847
,0.4217126791332093,0.5777803532637752,0.0005069676030154226
,0.417983204127591,0.0005487713107730388,0.5814680245616359
,0.0006358533432844367,0.0006359272620046558,0.9987282193947109
,0.0007734964301910366,0.8985213770306126,0.10070512653919644
,0.9984405901807935,0.0007797479858212663,0.0007796618333852658
,0.7307547862461822,0.0005229010937142323,0.26872231266010366
,0.0005804698915293008,0.9988390579586657,0.0005804721498049236
,0.7172134115196089,0.28223480917281857,0.0005517793075723599
,0.4614789576448883,0.5376896018200039,0.0008314405351077673
,0.6742374102146252,0.0006124926094170864,0.32515009717595766
,0.0005641304281349385,0.0005641529635754025,0.9988717166082898
,0.00048480870334025337,0.999030384936016,0.00048480636064364755
,0.000624030567966233,0.40275226564561345,0.5966237037864203
,0.06858019402764054,0.0007392413015598087,0.9306805646707996
,0.41798874447834194,0.0005609980001704298,0.5814502575214876
,0.000733809616361752,0.35695396678490376,0.6423122235987344
,0.0006524611579412376,0.43262311706594214,0.5667244217761166
,0.18349590439812205,0.0006163055448602763,0.8158877900570176
,0.0005368869402957099,0.0005368869305851516,0.9989262261291192
,0.0003948833999816679,0.0003949064240633443,0.9992102101759549
,0.0006399669218248429,0.0006399505623431369,0.998720082515832
,0.9982798765114702,0.0008599993858002737,0.0008601241027294803
,0.5766970722404647,0.23318376751517716,0.1901191602443581
,0.000612556893141937,0.2845483290288645,0.7148391140779935
,0.2136980648164296,0.0005044077772701084,0.7857975274063003
,0.3898755848132646,0.0004361967305836052,0.6096882184561518
,0.42098610289425015,0.0007028976250247431,0.5783109994807251
,0.9987362925752494,0.0006318103243160487,0.0006318971004346973
,0.9987281920098204,0.0006358632545074274,0.0006359447356721701
,0.0004711156111359342,0.9990577574678372,0.0004711269210268102
,0.9988905004882588,0.0005547574018697686,0.0005547421098715049
,0.9989651118889288,0.0005174545570116269,0.0005174335540595355
,0.000674486026076645,0.000674457259510092,0.9986510567144131
,0.5163185985212847,0.04927174231657435,0.43440965916214097
,0.0007447835001264043,0.05646736282421409,0.9427878536756595
,0.0006087917440205267,0.0006087614900724594,0.998782446765907
,0.0005978711242618188,0.998804278622451,0.0005978502532869876
,0.35725257882782596,0.0004993846515464457,0.6422480365206276
,0.26213474201454673,0.1633505603486073,0.574514697636846
,0.3214356661991515,0.46824694401295075,0.21031738978789766
,0.9089312902478147,0.09004069627451651,0.0010280134776687489
,0.0005641089383568077,0.9988717913239938,0.0005640997376493064
,0.5174483256108292,0.4818536439399266,0.0006980304492444613
,0.0004287215781449458,0.9991424740838334,0.00042880433802168277
,0.0005368527041784648,0.99892626163234,0.0005368856634816419
,0.0005340435964752014,0.998931918229505,0.0005340381740198407
,0.0005147848579906508,0.0005147818940635782,0.9989704332479458
,0.3825310060122989,0.0005873250371103958,0.6168816689505906
,0.6785862756683442,0.3208680046949021,0.0005457196367536183
,0.9985103876354124,0.0007448148802845584,0.0007447974843030503
,0.0005283996332007073,0.0005283886675447386,0.9989432116992545
,0.2647625608822974,0.0006883713771888509,0.7345490677405139
,0.0005487237402370728,0.0005486698669937484,0.9989026063927692
,0.00055479314068905,0.5870492107769524,0.41239599608235855
,0.0005908276627733186,0.0005907948555744895,0.9988183774816521
,0.34391160002296456,0.5183067201193317,0.13778167985770373
,0.2498486295014909,0.7496229627853898,0.0005284077131194001
,0.0006610913007756039,0.000661083239824557,0.9986778254593998
,0.9985741875356925,0.0007128915592815343,0.0007129209050259535
,0.998920427022338,0.0005397654484040663,0.0005398075292579517
,0.6481429370477524,0.0006699146741024526,0.3511871482781451
,0.7809874892307503,0.21854137144736932,0.00047113932188031133
,0.7962787726283242,0.0007619739852306002,0.20295925338644522
,0.0005397972801661563,0.0005398271352832752,0.9989203755845506
,0.502838345069184,0.0005705702778385515,0.4965910846529774
,0.26619065912535606,0.7328770539698292,0.0009322869048146275
,0.05675521790210056,0.44057290380819475,0.5026718782897046
,0.0006610679577267766,0.0006610839091083435,0.9986778481331648
,0.1304649695577307,0.0005368973792322566,0.868998133063037
,0.622960402141993,0.0008986556881043181,0.3761409421699026
,0.6149499207114799,0.3845378786008584,0.0005122006876616466
,0.4871641670053917,0.0006014465118320234,0.5122343864827763
,0.38854372789228236,0.5735789634741311,0.03787730863358663
,0.09168641121114861,0.0006318393312522626,0.9076817494575992
,0.9990111197782172,0.0004944200435577659,0.0004944601782250549
,0.7213724733242276,0.2780401928604545,0.0005873338153179893
,0.20541954273854873,0.0006087829738437751,0.7939716742876075
,0.0008675158599721258,0.3820619980559842,0.6170704860840437
,0.9989704208283035,0.0005147705821902884,0.000514808589506351
,0.0005805063052370478,0.9988389723984586,0.0005805212963044389
,0.6241389788063503,0.0005486649953658271,0.37531235619828407
,0.12226345533997299,0.0008827616918832193,0.8768537829681438
,0.9431149909203431,0.056128929369953784,0.0007560797097031069
,0.15766167282247404,0.7504308637171502,0.09190746346037583
,0.0006482332792752141,0.17478630027164743,0.8245654664490774
,0.99874415725333,0.0006279264079934153,0.000627916338676589
,0.000517495720786038,0.000517459101284618,0.9989650451779294
,0.0005873782861604627,0.5606184331264927,0.43879418858734676
,0.9990111213169472,0.0004944239057079092,0.0004944547773448647
,0.39772172805865663,0.0007028840985461819,0.6015753878427972
,0.6624202938319698,0.000512242501974096,0.3370674636660563
,0.5877987594411239,0.4113833495560051,0.0008178910028709435
,0.9987598041983268,0.0006200828466199395,0.0006201129550532624
,0.0005738637450467901,0.0005738456516652426,0.998852290603288
,0.1773964553948696,0.5713643309132469,0.25123921369188357
,0.12457361884023388,0.0007447808926957894,0.8746816002670703
,0.9079688148063364,0.0005517172396844699,0.09147946795397915
,0.18166804542346227,0.0004802134331122272,0.8178517411434254
,0.0007618677779202735,0.9984763051278367,0.000761827094243077
,0.0007338496971614821,0.9985323166576926,0.0007338336451459126
,0.7765052790265199,0.0005486769381607889,0.22294604403531926
,0.41064307971328623,0.0006399474073346937,0.5887169728793791
,0.8803050115257496,0.0005121723357556256,0.11918281613849482
,0.0005369309600694148,0.0005368742962768198,0.9989261947436537
,0.5013782348427931,0.0008829136537188834,0.497738851503488
,0.0005256196212457062,0.0005255968448423352,0.9989487835339119
,0.000514805073511843,0.6204294229467973,0.37905577197969087
,0.0006931808070654848,0.0006931198693719303,0.9986136993235625
,0.5856792239043636,0.13669271863016755,0.27762805746546887
,0.0006125491184066401,0.998774896754014,0.0006125541275794062
,0.0009321712537238361,0.026752003617319896,0.9723158251289562
,0.9966265405937658,0.0016867207876947105,0.0016867386185394843
,0.2893189678531771,0.0005705772496209206,0.710110454897202
,0.5775522707763993,0.0006087708485598037,0.421838958375041
,0.521606175694348,0.4775759064704044,0.0008179178352476717
,0.0005609746913281295,0.6827112134272334,0.3167278118814385
,0.0005398438468273028,0.0005397790822577912,0.9989203770709149
,0.2867309103471838,0.18755036215296925,0.5257187274998468
,0.0006931661384555921,0.0006931585893043494,0.9986136752722401
,0.44126972604783743,0.0005122009254780285,0.5582180730266846
,0.0006200804989813295,0.9987598105715759,0.0006201089294427348
,0.663351681282593,0.0006164333249016038,0.33603188539250534
,0.0005674176685867121,0.14913672887687626,0.850295853454537
,0.000624001930303144,0.32092635571043626,0.6784496423592606
,0.0005517096273304694,0.000551679240702304,0.9988966111319671
,0.0005457056169961542,0.0005456769369756977,0.9989086174460282
,0.14070325159005517,0.5104343396882468,0.34886240872169794
,0.05289773536184099,0.1334867514384287,0.8136155131997302
,0.0005426702424762199,0.9989146506639519,0.0005426790935718736
,0.0006655359950170021,0.9986689599703242,0.0006655040346586876
,0.0006200672485389618,0.9987598659939283,0.0006200667575327777
,0.0008527972703880236,0.0008527296624863311,0.9982944730671257
,0.0006790057450491985,0.998641985067278,0.0006790091876727056
,0.0005839219271476719,0.0005839289418227492,0.9988321491310295
,0.4929525880012243,0.0005547723044349623,0.5064926396943407
,0.8511986739740209,0.0005456675666054921,0.14825565845937363
,0.0005673766336389017,0.6386246837420357,0.36080793962432545
,0.0007284472699443888,0.9985430935614245,0.0007284591686311108
,0.0005872762970088942,0.9988254384708453,0.0005872852321459453
,0.0004895436339842876,0.7715582955417531,0.22795216082426262
,0.4088544998251704,0.0005578235471408381,0.5905876766276887
,0.9990349967651707,0.00048248548422078863,0.0004825177506085022
,0.0005339986902937081,0.0005340328906496643,0.9989319684190567
,0.0005547661052444545,0.0005547437585533746,0.9988904901362022
,0.0007079105191947793,0.0007078518059083626,0.9985842376748968
,0.09793339607003108,0.20175387438981177,0.7003127295401571
,0.0005312797019792684,0.9989375127399235,0.0005312075580973432
,0.8073546983587191,0.1919473145389587,0.000697987102322133
,0.49946624189015254,0.0006051014396305373,0.4999286566702169
,0.47112296306167045,0.13539168173031296,0.39348535520801664
,0.21561403340479324,0.3664248825625248,0.41796108403268195
,0.2363673196583966,0.0006014769657091575,0.7630312033758943
,0.0004872577804464111,0.07983900502014678,0.9196737371994068
,0.9984034261052613,0.0007982833761862019,0.0007982905185525063
,0.0007857670801369625,0.6989116388376012,0.30030259408226173
,0.0006278220836175953,0.9987443427593032,0.000627835157079092
,0.0005256236160524263,0.0005256209873267012,0.9989487553966209
,0.2756630326351187,0.45752240118894644,0.2668145661759348
,0.0005705560336517081,0.0005705747452619309,0.9988588692210864
,0.999070805013055,0.0004645799116114185,0.00046461507533359145
,0.8185066885899044,0.0005121571509704167,0.1809811542591253
,0.0004801825893632734,0.0004802016222942026,0.9990396157883425
,0.0006482278405496595,0.0006482888692351159,0.9987034832902153
,0.0004848653977034988,0.7579414549013174,0.2415736797009792
,0.26910645177289444,0.4443264493346285,0.28656709889247717
,0.0008315358095386885,0.021806364344526354,0.9773620998459349
,0.0004801965195449118,0.0004801734954149468,0.9990396299850401
,0.21484789736134316,0.0008046712496728001,0.7843474313889841
,0.6828409407349424,0.0005456469161131941,0.3166134123489445
,0.4907372590282895,0.0007078737818643493,0.5085548671898462
,0.0006014312430226982,0.9987971293372775,0.0006014394196997541
,0.4654693986348521,0.5339819283260391,0.0005486730391089012
,0.0005122009603201386,0.9989756367055255,0.0005121623341544148
,0.000683673676551499,0.0006836771205330767,0.9986326492029155
,0.2942376187406327,0.0007919049887210684,0.7049704762706461
,0.0006567752420180327,0.9986864728243444,0.0006567519336376176
,0.0006318985695875339,0.0006318154298597522,0.9987362860005526
,0.00073383594699708,0.30338222477249704,0.6958839392805058
,0.820023122573137,0.000554760284375804,0.17942211714248726
,0.9985214489957792,0.0007392652706952026,0.0007392857335256697
,0.0006745199345679116,0.21154207240528455,0.7877834076601475
,0.0005978360366989845,0.9988043522715491,0.0005978116917520361
,0.2310279084134701,0.0006931260255563222,0.7682789655609736
,0.0006524401649859809,0.9986950880612138,0.0006524717738000457
,0.4499436547986451,0.0009682619496955764,0.5490880832516594
,0.06969442232816693,0.3957324794509789,0.5345730982208542
,0.000761809228875726,0.9984764005957375,0.0007617901753867792
